yearArticle, authorArticle, year, authorFirst, authorLast, authors, article, number, line
"2016","Bardsley, Douglas K.","2011","Koomen E","Koomen E","Koomen E","12","1","Koomen E, 2011, APPL SPAT ANAL POLIC, V4, P223, DOI 10.1007/s12061-010-9053-5."
"2016","Bardsley, Douglas K.","2009","Lane MB","Lane MB","Lane MB","12","1","Lane MB, 2009, AUST GEOGR, V40, P85, DOI 10.1080/00049180802657067."
"2016","Bardsley, Douglas K.","2012","Lee LS","Lee LS","Lee LS","12","1","Lee LS, 2012, RANGELAND J, V34, P359, DOI 10.1071/RJ12056."
"2016","Bardsley, Douglas K.","2013","Leiserowitz AA","Leiserowitz AA","Leiserowitz AA","12","1","Leiserowitz AA, 2013, AM BEHAV SCI, V57, P818, DOI 10.1177/0002764212458272."
"2016","Bardsley, Douglas K.","2013","Lereboullet AL","Lereboullet AL","Lereboullet AL","12","1","Lereboullet AL, 2013, AGR ECOSYST ENVIRON, V164, P273, DOI 10.1016/j.agee.2012.10.008."
"2016","Bardsley, Douglas K.","2007","Liu JG","Liu JG","Liu JG","12","1","Liu JG, 2007, SCIENCE, V317, P1513, DOI 10.1126/science.1144004."
"2016","Bardsley, Douglas K.","2015","Martin TG","Martin TG","Martin TG","12","1","Martin TG, 2015, BIOL INVASIONS, V17, P3197, DOI 10.1007/s10530-015-0945-9."
"2016","Bardsley, Douglas K.","2011","McLaughlin P","McLaughlin P","McLaughlin P","12","1","McLaughlin P, 2011, ORGAN ENVIRON, V24, P269, DOI 10.1177/1086026611419862."
"2016","Bardsley, Douglas K.","2014","Measham TG","Measham TG","Measham TG","12","1","Measham TG, 2014, AUSTR RANGELANDS CLI."
"2016","Bardsley, Douglas K.","Vacio","MEDHORA S","MEDHORA S","MEDHORA S","12","1","MEDHORA S, GUARDIAN."
"2016","Bardsley, Douglas K.","2010","Miller G","Miller G","Miller G","12","1","Miller G, 2010, RANGELAND J, V32, P353, DOI 10.1071/RJ09076."
"2016","Bardsley, Douglas K.","2014","Moorcroft H","Moorcroft H","Moorcroft H","12","1","Moorcroft H, 2014, AUST GEOGR, V45, P485, DOI 10.1080/00049182.2014.953733."
"2016","Bardsley, Douglas K.","2014","Moran M","Moran M","Moran M","12","1","Moran M, 2014, AUST J PUBL ADMIN, V73, P115, DOI 10.1111/1467-8500.12064."
"2016","Bardsley, Douglas K.","2011","Morton SR","Morton SR","Morton SR","12","1","Morton SR, 2011, J ARID ENVIRON, V75, P313, DOI 10.1016/j.jaridenv.2010.11.001."
"2016","Bardsley, Douglas K.","2016","Nunn PD","Nunn PD","Nunn PD","12","1","Nunn PD, 2016, AUST GEOGR, V47, P11, DOI 10.1080/00049182.2015.1077539."
"2016","Bardsley, Douglas K.","2012","Oteros-Rozas E.","Oteros-Rozas E.","Oteros-Rozas E.","12","1","Oteros-Rozas E., 2012, RESILIENCE CULTURAL."
"2016","Bardsley, Douglas K.","2004","Pain R","Pain R","Pain R","12","1","Pain R, 2004, PROG HUM GEOG, V28, P652, DOI 10.1191/0309132504ph511pr."
"2016","Bardsley, Douglas K.","2015","Pandey R","Pandey R","Pandey R","12","1","Pandey R, 2015, APPL GEOGR, V64, P74, DOI 10.1016/j.apgeog.2015.09.008."
"2016","Bardsley, Douglas K.","2012","Pezza AB","Pezza AB","Pezza AB","12","1","Pezza AB, 2012, CLIM DYNAM, V38, P209, DOI 10.1007/s00382-011-1016-2."
"2016","Bardsley, Douglas K.","2008","Reed MS","Reed MS","Reed MS","12","1","Reed MS, 2008, BIOL CONSERV, V141, P2417, DOI 10.1016/j.biocon.2008.07.014."
"2016","Bardsley, Douglas K.","2013","Risbey JS","Risbey JS","Risbey JS","12","1","Risbey JS, 2013, GEOPHYS RES LETT, V40, P3781, DOI 10.1002/grl.50739."
"2016","Bardsley, Douglas K.","2011","Robbins P.","Robbins P.","Robbins P.","12","1","Robbins P., 2011, POLITICAL ECOLOGY CR, V16."
"2016","Bardsley, Douglas K.","2008","ROSE D","ROSE D","ROSE D","12","1","ROSE D, 2008, CAPITALISM NATURE SO, V19, P118, DOI DOI 10.1080/10455750802348937."
"2016","Bardsley, Douglas K.","2010","Ross A","Ross A","Ross A","12","1","Ross A, 2010, INDIGENOUS PEOPLES C."
"2016","Bardsley, Douglas K.","2006","Scholze M","Scholze M","Scholze M","12","1","Scholze M, 2006, P NATL ACAD SCI USA, V103, P13116, DOI 10.1073/pnas.0601816103."
"2016","Bardsley, Douglas K.","2009","Shaw A","Shaw A","Shaw A","12","1","Shaw A, 2009, GLOBAL ENVIRON CHANG, V19, P447, DOI 10.1016/j.gloenvcha.2009.04.002."
"2016","Bardsley, Douglas K.","2008","Smith MA","Smith MA","Smith MA","12","1","Smith MA, 2008, HOLOCENE, V18, P389, DOI 10.1177/0959683607087929."
"2016","Bardsley, Douglas K.","2008","Smith MS","Smith MS","Smith MS","12","1","Smith MS, 2008, RANGELAND J, V30, P3, DOI 10.1071/RJ07063."
"2016","Bardsley, Douglas K.","2015","Steffen W","Steffen W","Steffen W","12","1","Steffen W, 2015, ANTHROPOCENE REV, V2, P81, DOI 10.1177/2053019614564785."
"2016","Bardsley, Douglas K.","2011","Steffen W","Steffen W","Steffen W","12","1","Steffen W, 2011, AMBIO, V40, P739, DOI 10.1007/s13280-011-0185-x."
"2016","Bardsley, Douglas K.","2010","Stirzaker R","Stirzaker R","Stirzaker R","12","1","Stirzaker R, 2010, AMBIO, V39, P600, DOI 10.1007/s13280-010-0075-7."
"2016","Bardsley, Douglas K.","2013","Stocker T. F.","Stocker T. F.","Stocker T. F.","12","1","Stocker T. F., 2013, IPCC 2013 CLIMATE CH."
"2016","Bardsley, Douglas K.","2011","Tarnoczi T","Tarnoczi T","Tarnoczi T","12","1","Tarnoczi T, 2011, MITIG ADAPT STRAT GL, V16, P387, DOI 10.1007/s11027-010-9265-7."
"2016","Bardsley, Douglas K.","2013","Timbal B","Timbal B","Timbal B","12","1","Timbal B, 2013, INT J CLIMATOL, V33, P1021, DOI 10.1002/joc.3492."
"2016","Bardsley, Douglas K.","2002","Urry","Urry","Urry","12","1","Urry, 2002, CONSUMING PLACES."
"2016","Bardsley, Douglas K.","2002","Walker B","Walker B","Walker B","12","1","Walker B, 2002, CONSERV ECOL, V6."
"2016","Bardsley, Douglas K.","2006","Walker BH","Walker BH","Walker BH","12","1","Walker BH, 2006, ECOL SOC, V11."
"2016","Bardsley, Douglas K.","2007","Wals A. E.","Wals A. E.","Wals A. E.","12","1","Wals A. E., 2007, SOCIAL LEARNING SUST."
"2016","Bardsley, Douglas K.","2011","Walsh F","Walsh F","Walsh F","12","1","Walsh F, 2011, RANGELAND J, V33, P395, DOI 10.1071/RJ11028."
"2016","Bardsley, Douglas K.","2015","Watts M.","Watts M.","Watts M.","12","1","Watts M., 2015, ROUTLEDGE HDB POLITI, DOI DOI 10.4324/9781315759289-11."
"2016","Bardsley, Douglas K.","1987","WCED","WCED","WCED","12","1","WCED, 1987, OUR COMMON FUTURE."
"2016","Bardsley, Douglas K.","2003","Whitehead PJ","Whitehead PJ","Whitehead PJ","12","1","Whitehead PJ, 2003, INT J WILDLAND FIRE, V12, P415, DOI 10.1071/WF03027."
"2016","Bardsley, Douglas K.","2016","Wiseman ND","Wiseman ND","Wiseman ND","12","1","Wiseman ND, 2016, GEOGR RES-AUST, V54, P52, DOI 10.1111/1745-5871.12150."
"2016","Bardsley, Douglas K.","2013","Wiseman ND","Wiseman ND","Wiseman ND","12","1","Wiseman ND, 2013, LOCAL ENVIRON, V18, P1024, DOI 10.1080/13549839.2012.752799."
"2016","Bardsley, Douglas K.","2012","Woodward Emma","Woodward Emma","Woodward Emma","12","1","Woodward Emma, 2012, Ecological Management \& Restoration, V13, P58, DOI 10.1111/j.1442-8903.2011.00622.x."
"2016","Bardsley, Douglas K.","2006","Young OR","Young OR","Young OR","12","1","Young OR, 2006, GLOBAL ENVIRON CHANG, V16, P304, DOI 10.1016/j.gloenvcha.2006.03.004."
"2016","Bardsley, Douglas K.","2011","Zalasiewicz J","Zalasiewicz J","Zalasiewicz J","12","1","Zalasiewicz J, 2011, PHILOS T R SOC A, V369, P835, DOI 10.1098/rsta.2010.0339."
"2016","Bardsley, Douglas K.","2013","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2013, ECOL ECON, V87, P145, DOI 10.1016/j.ecolecon.2012.12.029."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2016","Bardsley, Douglas K.","2011","Zander KK","Zander KK","Zander KK","12","1","Zander KK, 2011, PLOS ONE, V6, DOI 10.1371/journal.pone.0023154."
"2020","Bentley, Chance","2018","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2018, ECOHYDROLOGY, V11, DOI 10.1002/eco.1997."
"2020","Bentley, Chance","2018","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2018, CATENA, V170, P409, DOI 10.1016/j.catena.2018.06.005."
"2020","Bentley, Chance","2018","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2018, J HYDROL, V557, P460, DOI 10.1016/j.jhydrol.2017.11.032."
"2020","Bentley, Chance","2017","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2017, ECOL INDIC, V76, P30, DOI 10.1016/j.ecolind.2016.12.013."
"2020","Bentley, Chance","2017","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2017, ECOL MODEL, V345, P41, DOI 10.1016/j.ecolmodel.2016.11.015."
"2020","Bentley, Chance","2016","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2016, INT J CLIMATOL, V36, P4085, DOI 10.1002/joc.4619."
"2020","Bentley, Chance","2016","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2016, CLIMATIC CHANGE, V136, P647, DOI 10.1007/s10584-016-1636-y."
"2020","Bentley, Chance","2016","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2016, ECOL INDIC, V61, P149, DOI 10.1016/j.ecolind.2015.08.023."
"2020","Bentley, Chance","2013","Anandhi A","Anandhi A","Anandhi A","13","1","Anandhi A, 2013, HYDROL PROCESS, V27, P3094, DOI 10.1002/hyp.9937."
"2020","Bentley, Chance","2018","{[}Anonymous]","{[}Anonymous]","{[}Anonymous]","13","1","{[}Anonymous], 2018, HYDROL EARTH SYST SC, DOI DOI 10.1186/S13054-018-2117-7."
"2020","Bentley, Chance","2019","Armstrong S","Armstrong S","Armstrong S","13","1","Armstrong S, 2019, NAT HAZARD EARTH SYS, V19, P2497, DOI 10.5194/nhess-19-2497-2019."
"2020","Bentley, Chance","2013","Baker L.M.","Baker L.M.","Baker L.M.","13","1","Baker L.M., 2013, N AM COLL TEACHER AG, V57, P85."
"2020","Bentley, Chance","2018","Beveridge L","Beveridge L","Beveridge L","13","1","Beveridge L, 2018, CLIMATIC CHANGE, V147, P475, DOI 10.1007/s10584-018-2160-z."
"2020","Bentley, Chance","2016","Blair P","Blair P","Blair P","13","1","Blair P, 2016, HYDROL EARTH SYST SC, V20, P443, DOI 10.5194/hess-20-443-2016."
"2020","Bentley, Chance","2019","Bogdan P","Bogdan P","Bogdan P","13","1","Bogdan P, 2019, FRONT PHYSIOL, V10, DOI 10.3389/fphys.2019.01452."
"2020","Bentley, Chance","2018","Breitschuh J.","Breitschuh J.","Breitschuh J.","13","1","Breitschuh J., 2018, P NORDDESIGN 2018 LI."
"2020","Bentley, Chance","2019","Buckley G.A.","Buckley G.A.","Buckley G.A.","13","1","Buckley G.A., 2019, J SUSTAIN STUD, V2, P1."
"2020","Bentley, Chance","1968","Buckley W.","Buckley W.","Buckley W.","13","1","Buckley W., 1968, MODERN SYSTEMS RES B, V1st, P490."
"2020","Bentley, Chance","2018","Challinor AJ","Challinor AJ","Challinor AJ","13","1","Challinor AJ, 2018, PHILOS T R SOC A, V376, DOI 10.1098/rsta.2017.0301."
"2020","Bentley, Chance","2001","Chan S.","Chan S.","Chan S.","13","1","Chan S., 2001, ESD 83 RES SEMINAR E, V31, P1."
"2020","Bentley, Chance","2002","Chow CC","Chow CC","Chow CC","13","1","Chow CC, 2002, THEOR DECIS, V52, P127."
"2020","Bentley, Chance","2016","Di Baldassarre G","Di Baldassarre G","Di Baldassarre G","13","1","Di Baldassarre G, 2016, HYDROLOG SCI J, V61, P1748, DOI 10.1080/02626667.2015.1091460."
"2020","Bentley, Chance","2020","Elsawah S.","Elsawah S.","Elsawah S.","13","1","Elsawah S., 2020, SOCI ENV SYST MODEL, V2, P34, DOI {[}10.18174/sesmo.2020a16226, DOI 10.18174/SESMO.2020A16226]."
"2020","Bentley, Chance","2014","French J.","French J.","French J.","13","1","French J., 2014, KEEPING COMPETITIVE."
"2020","Bentley, Chance","2019","Fricke M","Fricke M","Fricke M","13","1","Fricke M, 2019, KNOWL ORGAN, V46, P33, DOI 10.5771/0943-7444-2019-1-33."
"2020","Bentley, Chance","2011","Geraldi J","Geraldi J","Geraldi J","13","1","Geraldi J, 2011, INT J OPER PROD MAN, V31, P966, DOI 10.1108/01443571111165848."
"2020","Bentley, Chance","2018","Gragg RS","Gragg RS","Gragg RS","13","1","Gragg RS, 2018, FRONT ENV SCI-SWITZ, V6, DOI 10.3389/fenvs.2018.00133."
"2020","Bentley, Chance","2004","Haraldsson H.V.","Haraldsson H.V.","Haraldsson H.V.","13","1","Haraldsson H.V., 2004, INTRO SYSTEM THINKIN."
"2020","Bentley, Chance","2019","Harken B","Harken B","Harken B","13","1","Harken B, 2019, WATER RESOUR RES, V55, P10340, DOI 10.1029/2019WR025227."
"2020","Bentley, Chance","2020","Herman JD","Herman JD","Herman JD","13","1","Herman JD, 2020, WATER RESOUR RES, V56, DOI 10.1029/2019WR025502."
"2020","Bentley, Chance","2012","Juston J.M.","Juston J.M.","Juston J.M.","13","1","Juston J.M., 2012, SMILING RAIN SEVEN R."
"2020","Bentley, Chance","2019","Kinlaw T","Kinlaw T","Kinlaw T","13","1","Kinlaw T, 2019, ATMOSPHERE-BASEL, V10, DOI 10.3390/atmos10050289."
"2020","Bentley, Chance","2004","Kristensen P","Kristensen P","Kristensen P","13","1","Kristensen P, 2004, DPSIR FRAMEWORK COMP, P1."
"2020","Bentley, Chance","2003","Kurtz CF","Kurtz CF","Kurtz CF","13","1","Kurtz CF, 2003, IBM SYST J, V42, P462, DOI 10.1147/sj.423.0462."
"2020","Bentley, Chance","2018","Le Roux B","Le Roux B","Le Roux B","13","1","Le Roux B, 2018, IRRIG DRAIN, V67, P790, DOI 10.1002/ird.2285."
"2020","Bentley, Chance","2012","Lemos MC","Lemos MC","Lemos MC","13","1","Lemos MC, 2012, NAT CLIM CHANGE, V2, P789, DOI {[}10.1038/nclimate1614, 10.1038/NCLIMATE1614]."
"2020","Bentley, Chance","2010","Mastrandrea M. D.","Mastrandrea M. D.","Mastrandrea M. D.","13","1","Mastrandrea M. D., 2010, GUIDANCE NOTE LEAD A."
"2020","Bentley, Chance","2013","McLeod J","McLeod J","McLeod J","13","1","McLeod J, 2013, REC MANAG J, V23, P104, DOI 10.1108/RMJ-04-2013-0009."
"2020","Bentley, Chance","2019","Mercure JF","Mercure JF","Mercure JF","13","1","Mercure JF, 2019, RENEW SUST ENERG REV, V105, P230, DOI 10.1016/j.rser.2019.01.045."
"2020","Bentley, Chance","2019","Neely K.","Neely K.","Neely K.","13","1","Neely K., 2019, SYST THINK WASH S17, V17."
"2020","Bentley, Chance","2016","Patricio J","Patricio J","Patricio J","13","1","Patricio J, 2016, FRONT MAR SCI, V3, DOI 10.3389/fmars.2016.00177."
"2020","Bentley, Chance","2007","Rammel C","Rammel C","Rammel C","13","1","Rammel C, 2007, ECOL ECON, V63, P9, DOI 10.1016/j.ecolecon.2006.12.014."
"2020","Bentley, Chance","2007","Rowley J","Rowley J","Rowley J","13","1","Rowley J, 2007, J INF SCI, V33, P163, DOI 10.1177/0165551506070706."
"2020","Bentley, Chance","2002","Rumsfeld D.","Rumsfeld D.","Rumsfeld D.","13","1","Rumsfeld D., 2002, US DEP DEF NEWS BRIE."
"2020","Bentley, Chance","2012","Sanders JW","Sanders JW","Sanders JW","13","1","Sanders JW, 2012, FORM ASP COMPUT, V24, P45, DOI 10.1007/s00165-011-0190-7."
"2020","Bentley, Chance","2013","Snyder S.","Snyder S.","Snyder S.","13","1","Snyder S., 2013, OECD ED WORKING PAPE, V96."
"2020","Bentley, Chance","2014","Soranno PA","Soranno PA","Soranno PA","13","1","Soranno PA, 2014, FRONT ECOL ENVIRON, V12, P65, DOI 10.1890/120366."
"2020","Bentley, Chance","2014","Sturmberg J","Sturmberg J","Sturmberg J","13","1","Sturmberg J, 2014, J EVAL CLIN PRACT, V20, P1017, DOI 10.1111/jep.12156."
"2020","Bentley, Chance","2013","Van Beurden EK","Van Beurden EK","Van Beurden EK","13","1","Van Beurden EK, 2013, HEALTH PROMOT INT, V28, P73, DOI 10.1093/heapro/dar089."
"2020","Bentley, Chance","2007","White BE","White BE","White BE","13","1","White BE, 2007, 2007 1st Annual IEEE Systems Conference, P117."
"2020","Bentley, Chance","2019","Yung L","Yung L","Yung L","13","1","Yung L, 2019, FRONT ENV SCI-SWITZ, V7, DOI 10.3389/fenvs.2019.00037."
"2022","Li, Hui","2008","Akay M","Akay M","Akay M","14","1","Akay M, 2008, COMPOS SCI TECHNOL, V68, P3081, DOI 10.1016/j.compscitech.2008.07.002."
"2022","Li, Hui","2000","Chung K","Chung K","Chung K","14","1","Chung K, 2000, COMPOS PART A-APPL S, V31, P945, DOI 10.1016/S1359-835X(00)00043-9."
"2022","Li, Hui","2014","Dragomiretskiy K","Dragomiretskiy K","Dragomiretskiy K","14","1","Dragomiretskiy K, 2014, IEEE T SIGNAL PROCES, V62, P531, DOI 10.1109/TSP.2013.2288675."
"2022","Li, Hui","2013","Du CC","Du CC","Du CC","14","1","Du CC, 2013, COMPOS STRUCT, V102, P164, DOI 10.1016/j.compstruct.2013.02.028."
"2022","Li, Hui","2007","Guedes RM","Guedes RM","Guedes RM","14","1","Guedes RM, 2007, COMPOS SCI TECHNOL, V67, P2574, DOI 10.1016/j.compscitech.2006.12.004."
"2022","Li, Hui","2008","Guenab F","Guenab F","Guenab F","14","1","Guenab F, 2008, J ACOUST SOC AM, V123, P3396."
"2022","Li, Hui","1989","HORN WJ","HORN WJ","HORN WJ","14","1","HORN WJ, 1989, AIAA J, V27, P1399, DOI 10.2514/3.10277."
"2022","Li, Hui","2014","Kahirdeh A","Kahirdeh A","Kahirdeh A","14","1","Kahirdeh A, 2014, COMPOS PART B-ENG, V61, P375, DOI 10.1016/j.compositesb.2013.06.048."
"2022","Li, Hui","2019","Karimiasl M","Karimiasl M","Karimiasl M","14","1","Karimiasl M, 2019, COMPOS STRUCT, V223, DOI 10.1016/j.compstruct.2019.110988."
"2022","Li, Hui","2018","Khechai A","Khechai A","Khechai A","14","1","Khechai A, 2018, COMPOS STRUCT, V185, P699, DOI 10.1016/j.compstruct.2017.11.060."
"2022","Li, Hui","2020","Li CG","Li CG","Li CG","14","1","Li CG, 2020, POLYM COMPOSITE, V41, P5143, DOI 10.1002/pc.25782."
"2022","Li, Hui","2022","Li HS","Li HS","Li HS","14","1","Li HS, 2022, MOD INTELLECT HIST, V19, P807, DOI 10.1017/S1479244321000214."
"2022","Li, Hui","2021","Li H","Li H","Li H","14","1","Li H, 2021, MECH SYST SIGNAL PR, V156, DOI 10.1016/j.ymssp.2021.107665."
"2022","Li, Hui","2021","Li H","Li H","Li H","14","1","Li H, 2021, J SOUND VIB, V496, DOI 10.1016/j.jsv.2021.115935."
"2022","Li, Hui","2020","Li H","Li H","Li H","14","1","Li H, 2020, COMPOS SCI TECHNOL, V200, DOI 10.1016/j.compscitech.2020.108445."
"2022","Li, Hui","2020","Li H","Li H","Li H","14","1","Li H, 2020, APPL MATH MODEL, V80, P394, DOI 10.1016/j.apm.2019.11.048."
"2022","Li, Hui","2016","Li WB","Li WB","Li WB","14","1","Li WB, 2016, SENSORS-BASEL, V16, DOI 10.3390/s16020260."
"2022","Li, Hui","2019","Liu T","Liu T","Liu T","14","1","Liu T, 2019, MECH SYST SIGNAL PR, V127, P463, DOI 10.1016/j.ymssp.2019.02.061."
"2022","Li, Hui","2021","Liu YF","Liu YF","Liu YF","14","1","Liu YF, 2021, INT J MECH SCI, V201, DOI 10.1016/j.ijmecsci.2021.106474."
"2022","Li, Hui","2017","Ma Z","Ma Z","Ma Z","14","1","Ma Z, 2017, 4 INT S LASER INTERA, V10173."
"2022","Li, Hui","2012","Malekzadeh P","Malekzadeh P","Malekzadeh P","14","1","Malekzadeh P, 2012, COMPOS STRUCT, V94, P2971, DOI 10.1016/j.compstruct.2012.04.011."
"2022","Li, Hui","2014","Mlyniec A","Mlyniec A","Mlyniec A","14","1","Mlyniec A, 2014, COMPOS STRUCT, V118, P208, DOI 10.1016/j.compstruct.2014.07.047."
"2022","Li, Hui","2017","Ndiaye EB","Ndiaye EB","Ndiaye EB","14","1","Ndiaye EB, 2017, J ACOUST SOC AM, V142, P3691, DOI 10.1121/1.5017609."
"2022","Li, Hui","2009","Omkar SN","Omkar SN","Omkar SN","14","1","Omkar SN, 2009, EXPERT SYST APPL, V36, P11312, DOI 10.1016/j.eswa.2009.03.006."
"2022","Li, Hui","2016","Rios AD","Rios AD","Rios AD","14","1","Rios AD, 2016, POLYM TEST, V50, P152, DOI 10.1016/j.polymertesting.2016.01.010."
"2022","Li, Hui","2017","Shen HS","Shen HS","Shen HS","14","1","Shen HS, 2017, COMPOS STRUCT, V182, P447, DOI 10.1016/j.compstruct.2017.09.010."
"2022","Li, Hui","2012","Shen HS","Shen HS","Shen HS","14","1","Shen HS, 2012, COMPUT METHOD APPL M, V213, P196, DOI 10.1016/j.cma.2011.11.025."
"2022","Li, Hui","2014","Sheng GG","Sheng GG","Sheng GG","14","1","Sheng GG, 2014, NONLINEAR DYNAM, V78, P1421, DOI 10.1007/s11071-014-1525-8."
"2022","Li, Hui","2018","Swain A","Swain A","Swain A","14","1","Swain A, 2018, ACTA MECH, V229, P1321, DOI 10.1007/s00707-017-2051-9."
"2022","Li, Hui","2013","Upadhyaya P","Upadhyaya P","Upadhyaya P","14","1","Upadhyaya P, 2013, COMPOS STRUCT, V104, P118, DOI 10.1016/j.compstruct.2013.04.008."
"2022","Li, Hui","2011","Upadhyaya P","Upadhyaya P","Upadhyaya P","14","1","Upadhyaya P, 2011, COMPOS SCI TECHNOL, V71, P1309, DOI 10.1016/j.compscitech.2011.04.018."
"2022","Li, Hui","2018","Wang KF","Wang KF","Wang KF","14","1","Wang KF, 2018, COMPOS STRUCT, V206, P594, DOI 10.1016/j.compstruct.2018.08.063."
"2022","Li, Hui","2009","Wolfrum J","Wolfrum J","Wolfrum J","14","1","Wolfrum J, 2009, COMPOS SCI TECHNOL, V69, P523, DOI 10.1016/j.compscitech.2008.11.018."
"2022","Li, Hui","2016","Wu DF","Wu DF","Wu DF","14","1","Wu DF, 2016, MEASUREMENT, V94, P80, DOI 10.1016/j.measurement.2016.07.078."
"2022","Li, Hui","2015","{[}吴大方 Wu Dafang]","{[}吴大方 Wu Dafang]","{[}吴大方 Wu Dafang]","14","1","{[}吴大方 Wu Dafang], 2015, {[}复合材料学报, Acta Materiae Compositae Sinica], V32, P323."
"2022","Li, Hui","2018","Yamazaki Y","Yamazaki Y","Yamazaki Y","14","1","Yamazaki Y, 2018, COMPOS STRUCT, V203, P934, DOI 10.1016/j.compstruct.2018.06.075."
"2022","Li, Hui","2018","Zhang K","Zhang K","Zhang K","14","1","Zhang K, 2018, MATERIALS, V11, DOI 10.3390/ma11010143."
"2014","Andersson, Claes","1972","ANDERSON PW","ANDERSON PW","ANDERSON PW","15","1","ANDERSON PW, 1972, SCIENCE, V177, P393, DOI 10.1126/science.177.4047.393."
"2014","Andersson, Claes","2014","Andersson C","Andersson C","Andersson C","15","1","Andersson C, 2014, CURR ANTHROPOL, V55, P154, DOI 10.1086/675692."
